id,adresse IP,site,temps passé
37573,154.95.28.152,Pinterest,79.4
37574,154.95.28.152,WhatsApp,244.1
37575,154.95.28.152,X,152.9
37576,133.102.203.170,WeChat,83.5
37577,133.102.203.170,X,214.6
37578,133.102.203.170,LinkedIn,126.8
37579,215.12.250.24,Snapchat,113.1
37580,215.12.250.24,Twitch,99.5
37581,215.12.250.24,X,108.4
37582,215.12.250.24,TikTok,261.9
37583,215.12.250.24,WhatsApp,360.7
37584,215.12.250.24,Instagram,234.3
37585,215.12.250.24,LinkedIn,156.7
37586,215.12.250.24,QQ,44.4
37587,97.77.53.99,Facebook Messenger,230.4
37588,252.196.112.251,Pinterest,136.9
37589,252.196.112.251,YouTube,555.5
37590,251.151.169.174,Snapchat,322.0
37591,251.151.169.174,WeChat,38.3
37592,251.151.169.174,LinkedIn,210.8
37593,131.63.43.230,WeChat,155.5
37594,131.63.43.230,TikTok,269.0
37595,131.63.43.230,WhatsApp,243.7
37596,131.63.43.230,Facebook,183.6
37597,167.135.132.111,Facebook,169.9
37598,165.17.172.69,TikTok,252.8
37599,66.152.198.246,Pinterest,51.4
37600,95.35.85.118,Instagram,307.9
37601,95.35.85.118,X,135.5
37602,95.35.85.118,YouTube,584.6
37603,95.35.85.118,LinkedIn,136.7
37604,95.35.85.118,Facebook Messenger,170.8
37605,95.35.85.118,QQ,50.2
37606,95.35.85.118,Twitch,92.9
37607,95.35.85.118,WeChat,99.8
37608,148.65.20.103,TikTok,319.6
37609,244.167.43.204,WhatsApp,305.3
37610,244.167.43.204,Pinterest,101.8
37611,244.167.43.204,TikTok,239.4
37612,244.167.43.204,Facebook,76.4
37613,244.167.43.204,Facebook Messenger,144.2
37614,244.167.43.204,WeChat,93.9
37615,120.21.230.215,Instagram,387.6
37616,120.21.230.215,Pinterest,85.4
37617,120.21.230.215,QQ,51.7
37618,120.21.230.215,Facebook Messenger,132.3
37619,120.21.230.215,Snapchat,186.6
37620,120.21.230.215,X,117.7
37621,197.210.23.34,TikTok,254.2
37622,202.211.163.8,TikTok,297.7
37623,202.211.163.8,YouTube,497.4
37624,112.199.66.149,YouTube,452.9
37625,112.199.66.149,TikTok,336.3
37626,112.199.66.149,Facebook Messenger,176.3
37627,112.199.66.149,Instagram,402.0
37628,112.199.66.149,Snapchat,271.7
37629,112.199.66.149,X,168.7
37630,112.199.66.149,QQ,59.7
37631,147.102.190.65,LinkedIn,198.1
37632,147.102.190.65,Instagram,421.3
37633,147.102.190.65,WhatsApp,326.9
37634,147.102.190.65,TikTok,345.9
37635,147.102.190.65,X,120.1
37636,147.102.190.65,QQ,69.1
37637,147.102.190.65,Snapchat,184.6
37638,147.102.190.65,YouTube,312.3
37639,86.24.119.110,Twitch,75.1
37640,86.24.119.110,TikTok,401.5
37641,86.24.119.110,QQ,29.5
37642,86.24.119.110,Pinterest,119.8
37643,86.24.119.110,YouTube,406.0
37644,86.24.119.110,Facebook,147.3
37645,33.120.139.101,Instagram,328.6
37646,33.120.139.101,Snapchat,223.4
37647,33.120.139.101,Facebook Messenger,190.3
37648,33.120.139.101,Pinterest,102.4
37649,33.120.139.101,Twitch,93.5
37650,33.120.139.101,WhatsApp,373.4
37651,87.102.233.227,QQ,56.5
37652,87.102.233.227,Pinterest,93.1
37653,38.89.33.8,QQ,23.4
37654,38.89.33.8,TikTok,287.5
37655,38.89.33.8,Pinterest,58.2
37656,38.89.33.8,Facebook Messenger,168.5
37657,131.78.51.26,Facebook,204.4
37658,131.78.51.26,Snapchat,278.7
37659,131.78.51.26,LinkedIn,172.3
37660,63.219.8.150,WhatsApp,276.5
37661,34.96.151.106,WeChat,107.7
37662,215.130.253.3,WeChat,105.3
37663,215.130.253.3,QQ,42.1
37664,215.130.253.3,YouTube,581.6
37665,215.130.253.3,WhatsApp,408.9
37666,215.130.253.3,Pinterest,89.5
37667,215.130.253.3,Facebook Messenger,118.5
37668,215.130.253.3,Instagram,175.7
37669,215.130.253.3,X,181.3
37670,217.41.122.245,TikTok,373.1
37671,217.41.122.245,LinkedIn,144.4
37672,217.41.122.245,Twitch,126.9
37673,217.41.122.245,YouTube,195.4
37674,217.41.122.245,Pinterest,101.6
37675,14.223.93.112,YouTube,585.9
37676,14.223.93.112,TikTok,457.1
37677,14.223.93.112,Instagram,213.4
37678,14.223.93.112,Pinterest,114.7
37679,14.223.93.112,WeChat,137.0
37680,14.223.93.112,Twitch,137.2
37681,14.223.93.112,Facebook,155.6
37682,14.223.93.112,WhatsApp,207.9
37683,40.54.202.53,Instagram,397.0
37684,40.54.202.53,Pinterest,112.5
37685,40.54.202.53,Facebook,165.9
37686,40.54.202.53,Facebook Messenger,210.0
37687,40.54.202.53,QQ,39.0
37688,40.54.202.53,WhatsApp,329.1
37689,40.54.202.53,Twitch,66.7
37690,147.180.225.74,Instagram,470.0
37691,147.180.225.74,WeChat,115.6
37692,147.180.225.74,TikTok,303.2
37693,147.180.225.74,Facebook,179.1
37694,147.180.225.74,Twitch,126.2
37695,147.180.225.74,Snapchat,266.0
37696,147.180.225.74,WhatsApp,328.2
37697,147.180.225.74,Facebook Messenger,111.3
37698,34.21.16.233,Facebook Messenger,95.5
37699,34.21.16.233,YouTube,256.8
37700,34.21.16.233,LinkedIn,144.9
37701,34.21.16.233,TikTok,298.9
37702,34.21.16.233,X,153.1
37703,34.21.16.233,WeChat,81.5
37704,34.21.16.233,Snapchat,175.6
37705,34.21.16.233,Instagram,218.5
37706,1.12.224.252,YouTube,541.0
37707,1.12.224.252,Twitch,110.5
37708,1.12.224.252,Pinterest,88.4
37709,184.102.53.3,Facebook,155.2
37710,184.102.53.3,Facebook Messenger,142.4
37711,139.134.113.168,Twitch,100.4
37712,139.134.113.168,WhatsApp,333.8
37713,139.134.113.168,Instagram,240.7
37714,139.134.113.168,Facebook,122.1
37715,194.81.167.139,Snapchat,321.3
37716,194.81.167.139,Twitch,26.0
37717,194.81.167.139,X,105.9
37718,112.152.85.115,WhatsApp,272.8
37719,21.18.15.5,Instagram,248.5
37720,21.18.15.5,WhatsApp,207.6
37721,21.18.15.5,Pinterest,69.9
37722,21.18.15.5,Twitch,136.8
37723,21.18.15.5,Facebook,173.6
37724,21.18.15.5,TikTok,262.6
37725,21.18.15.5,X,134.0
37726,208.87.163.141,YouTube,419.5
37727,208.87.163.141,Snapchat,245.0
37728,208.87.163.141,Instagram,175.6
37729,216.165.204.4,QQ,36.5
37730,160.207.7.91,TikTok,408.9
37731,160.207.7.91,WhatsApp,382.9
37732,189.0.196.198,QQ,40.3
37733,189.0.196.198,Facebook,130.1
37734,189.0.196.198,X,192.7
37735,97.215.177.63,Twitch,106.3
37736,97.215.177.63,WhatsApp,256.5
37737,97.215.177.63,TikTok,427.9
37738,97.215.177.63,Facebook,124.3
37739,97.215.177.63,QQ,59.4
37740,220.137.237.157,X,157.1
37741,220.137.237.157,Twitch,84.3
37742,220.137.237.157,LinkedIn,162.2
37743,220.137.237.157,Instagram,326.1
37744,220.137.237.157,Pinterest,96.0
37745,220.137.237.157,WeChat,125.4
37746,149.42.117.122,Snapchat,153.7
37747,149.42.117.122,X,154.3
37748,149.42.117.122,Facebook,137.5
37749,149.42.117.122,Pinterest,86.3
37750,99.81.106.173,Instagram,186.9
37751,99.81.106.173,X,122.7
37752,99.81.106.173,Pinterest,117.5
37753,99.81.106.173,QQ,62.2
37754,99.81.106.173,LinkedIn,148.3
37755,20.36.112.198,TikTok,266.7
37756,11.151.114.16,Instagram,372.5
37757,11.151.114.16,TikTok,241.8
37758,0.76.6.7,YouTube,260.6
37759,0.76.6.7,Facebook,169.9
37760,0.76.6.7,Twitch,71.2
37761,0.76.6.7,Pinterest,132.7
37762,0.76.6.7,Facebook Messenger,98.1
37763,0.76.6.7,Snapchat,165.8
37764,0.76.6.7,WeChat,102.8
37765,187.94.166.169,YouTube,471.0
37766,187.94.166.169,Instagram,281.8
37767,187.94.166.169,Facebook Messenger,131.6
37768,187.94.166.169,Pinterest,82.1
37769,187.94.166.169,Twitch,88.9
37770,61.75.135.1,Instagram,259.6
37771,61.75.135.1,LinkedIn,136.2
37772,61.75.135.1,X,118.7
37773,61.75.135.1,Facebook Messenger,121.1
37774,61.75.135.1,YouTube,501.3
37775,61.75.135.1,Facebook,105.3
37776,61.75.135.1,TikTok,306.6
37777,192.232.174.86,Facebook,257.7
37778,192.232.174.86,Twitch,114.3
37779,192.232.174.86,Snapchat,302.0
37780,192.232.174.86,Instagram,338.3
37781,192.232.174.86,Facebook Messenger,99.7
37782,192.232.174.86,YouTube,504.9
37783,185.45.137.36,LinkedIn,89.1
37784,185.45.137.36,X,78.6
37785,185.45.137.36,Facebook,142.5
37786,185.45.137.36,Instagram,374.9
37787,185.45.137.36,YouTube,394.2
37788,76.184.60.44,X,99.1
37789,43.32.65.237,Snapchat,259.3
37790,43.32.65.237,QQ,56.2
37791,43.32.65.237,Pinterest,72.0
37792,43.32.65.237,TikTok,330.1
37793,43.32.65.237,Instagram,279.9
37794,43.32.65.237,YouTube,590.1
37795,43.32.65.237,WeChat,102.2
37796,54.253.114.172,QQ,69.7
37797,250.227.38.89,X,177.3
37798,250.227.38.89,Pinterest,110.4
37799,250.227.38.89,Twitch,117.4
37800,250.227.38.89,Snapchat,271.7
37801,250.227.38.89,LinkedIn,158.9
37802,250.227.38.89,WhatsApp,371.7
37803,250.227.38.89,TikTok,228.8
37804,19.34.123.96,Instagram,254.4
37805,11.192.1.57,TikTok,296.8
37806,11.192.1.57,Instagram,389.3
37807,11.192.1.57,X,82.4
37808,72.244.195.144,X,101.5
37809,31.14.206.152,Facebook Messenger,103.8
37810,31.14.206.152,LinkedIn,121.2
37811,31.14.206.152,QQ,48.9
37812,31.14.206.152,Instagram,356.6
37813,31.14.206.152,WeChat,36.3
37814,31.14.206.152,X,111.4
37815,207.127.82.111,X,189.9
37816,207.127.82.111,Facebook,116.1
37817,207.127.82.111,Twitch,87.7
37818,207.127.82.111,Snapchat,126.8
37819,207.127.82.111,WhatsApp,351.8
37820,207.127.82.111,YouTube,606.1
37821,10.83.0.154,Snapchat,277.9
37822,10.83.0.154,LinkedIn,160.8
37823,210.223.149.106,Facebook,190.5
37824,210.223.149.106,WhatsApp,226.0
37825,210.223.149.106,Instagram,268.8
37826,210.223.149.106,Twitch,160.9
37827,210.223.149.106,Facebook Messenger,149.5
37828,20.154.92.171,Facebook,132.8
37829,20.154.92.171,WhatsApp,376.4
37830,20.154.92.171,Pinterest,92.2
37831,20.154.92.171,LinkedIn,197.9
37832,20.154.92.171,Facebook Messenger,92.5
37833,20.154.92.171,Twitch,138.5
37834,223.138.148.38,TikTok,205.5
37835,223.138.148.38,Twitch,84.3
37836,223.138.148.38,Instagram,274.8
37837,205.4.153.13,TikTok,378.7
37838,205.4.153.13,X,183.2
37839,205.4.153.13,WeChat,132.7
37840,68.46.252.190,QQ,52.0
37841,68.46.252.190,YouTube,543.4
37842,68.46.252.190,Instagram,344.7
37843,68.46.252.190,LinkedIn,136.4
37844,68.46.252.190,TikTok,332.8
37845,22.60.201.118,Instagram,353.7
37846,184.101.185.81,QQ,57.5
37847,184.101.185.81,YouTube,354.6
37848,184.101.185.81,Pinterest,61.1
37849,184.101.185.81,LinkedIn,136.4
37850,184.101.185.81,Twitch,61.9
37851,184.101.185.81,X,191.3
37852,184.101.185.81,Facebook Messenger,148.9
37853,148.14.31.214,Facebook,131.9
37854,148.14.31.214,Pinterest,104.1
37855,207.118.91.253,Snapchat,232.3
37856,207.118.91.253,WhatsApp,348.7
37857,207.118.91.253,Facebook,128.3
37858,207.118.91.253,Twitch,84.5
37859,207.118.91.253,Pinterest,105.0
37860,26.55.115.28,TikTok,317.5
37861,192.250.103.59,X,140.3
37862,71.132.214.74,Pinterest,117.7
37863,71.132.214.74,Snapchat,252.3
37864,125.170.204.206,Snapchat,259.7
37865,125.170.204.206,TikTok,210.8
37866,125.170.204.206,LinkedIn,199.2
37867,125.170.204.206,Facebook Messenger,145.0
37868,125.170.204.206,Twitch,92.5
37869,125.170.204.206,YouTube,540.0
37870,17.16.89.105,WeChat,73.1
37871,2.215.118.15,TikTok,388.3
37872,2.215.118.15,Facebook Messenger,78.4
37873,2.215.118.15,Snapchat,242.8
37874,2.215.118.15,X,124.8
37875,2.215.118.15,QQ,43.8
37876,2.215.118.15,Twitch,147.3
37877,2.215.118.15,LinkedIn,142.2
37878,17.175.192.147,Twitch,120.7
37879,35.33.237.102,Twitch,112.8
37880,35.33.237.102,YouTube,274.2
37881,35.33.237.102,Snapchat,171.5
37882,143.85.37.191,Instagram,421.4
37883,143.85.37.191,TikTok,255.0
37884,123.103.64.114,Snapchat,289.8
37885,123.103.64.114,WhatsApp,392.5
37886,123.103.64.114,LinkedIn,163.1
37887,123.103.64.114,QQ,35.9
37888,123.103.64.114,WeChat,102.2
37889,90.22.61.37,Pinterest,66.1
37890,90.22.61.37,QQ,21.4
37891,90.22.61.37,TikTok,296.8
37892,90.22.61.37,Snapchat,151.3
37893,34.89.45.184,Facebook Messenger,155.3
37894,34.89.45.184,LinkedIn,103.4
37895,203.136.156.102,Instagram,253.0
37896,203.136.156.102,LinkedIn,101.7
37897,203.136.156.102,Snapchat,72.4
37898,203.136.156.102,QQ,40.2
37899,203.136.156.102,Facebook,206.2
37900,203.136.156.102,WeChat,109.9
37901,191.129.49.38,Twitch,98.0
37902,191.129.49.38,TikTok,300.5
37903,191.129.49.38,YouTube,313.9
37904,191.129.49.38,Instagram,412.3
37905,77.84.172.115,Facebook,90.6
37906,134.201.195.73,YouTube,733.7
37907,71.51.45.111,Twitch,83.8
37908,71.51.45.111,Snapchat,413.1
37909,71.51.45.111,Facebook,211.8
37910,71.51.45.111,Pinterest,97.3
37911,71.51.45.111,WeChat,77.5
37912,51.227.131.15,YouTube,439.2
37913,51.227.131.15,Pinterest,79.6
37914,51.227.131.15,Snapchat,283.7
37915,51.227.131.15,WeChat,104.5
37916,51.227.131.15,TikTok,134.3
37917,128.150.213.245,X,149.4
37918,128.150.213.245,Twitch,65.0
37919,128.150.213.245,Facebook,99.3
37920,128.150.213.245,Pinterest,117.0
37921,93.150.88.234,TikTok,280.1
37922,93.150.88.234,Facebook,240.2
37923,93.150.88.234,Pinterest,88.6
37924,93.150.88.234,Snapchat,172.8
37925,93.150.88.234,YouTube,331.4
37926,189.76.166.19,TikTok,221.9
37927,189.76.166.19,Pinterest,142.8
37928,99.86.213.50,Twitch,61.3
37929,99.86.213.50,YouTube,529.5
37930,99.86.213.50,Facebook,115.4
37931,99.86.213.50,Snapchat,306.2
37932,99.86.213.50,WhatsApp,342.9
37933,99.86.213.50,LinkedIn,143.9
37934,253.82.254.13,QQ,70.7
37935,253.82.254.13,TikTok,391.5
37936,253.82.254.13,Instagram,436.8
37937,253.82.254.13,YouTube,441.4
37938,163.127.148.14,TikTok,234.3
37939,163.127.148.14,Instagram,255.6
37940,163.127.148.14,Facebook Messenger,230.3
37941,125.228.240.143,QQ,33.9
37942,125.228.240.143,Facebook,182.2
37943,125.228.240.143,WhatsApp,231.2
37944,125.228.240.143,LinkedIn,164.5
37945,125.228.240.143,Snapchat,198.8
37946,125.228.240.143,Twitch,111.9
37947,125.228.240.143,YouTube,667.6
37948,212.185.10.190,Pinterest,77.3
37949,212.185.10.190,QQ,39.3
37950,212.185.10.190,Instagram,330.2
37951,208.179.135.71,YouTube,467.7
37952,208.179.135.71,Facebook,136.6
37953,205.2.194.132,X,138.3
37954,205.2.194.132,WeChat,153.3
37955,20.255.114.76,X,189.9
37956,20.255.114.76,Pinterest,82.8
37957,20.255.114.76,Snapchat,240.6
37958,20.255.114.76,WhatsApp,283.7
37959,39.220.26.46,X,101.6
37960,39.220.26.46,Facebook Messenger,112.1
37961,39.220.26.46,YouTube,444.8
37962,90.30.190.29,Instagram,338.0
37963,108.148.248.194,Facebook,90.2
37964,108.148.248.194,WeChat,107.9
37965,108.148.248.194,X,152.1
37966,108.148.248.194,Facebook Messenger,167.5
37967,108.148.248.194,TikTok,365.2
37968,108.148.248.194,YouTube,580.4
37969,108.148.248.194,Twitch,90.8
37970,180.34.127.189,Facebook,223.7
37971,180.34.127.189,YouTube,520.0
37972,153.74.223.112,WhatsApp,284.6
37973,153.74.223.112,Pinterest,91.3
37974,153.74.223.112,TikTok,215.1
37975,153.74.223.112,X,96.5
37976,78.167.196.193,X,139.6
37977,78.167.196.193,TikTok,331.0
37978,78.167.196.193,WeChat,137.3
37979,78.167.196.193,YouTube,390.8
37980,78.167.196.193,Facebook Messenger,101.4
37981,11.174.28.10,Twitch,105.1
37982,11.174.28.10,Instagram,261.2
37983,11.174.28.10,Pinterest,70.4
37984,11.174.28.10,Facebook Messenger,186.6
37985,11.174.28.10,Snapchat,334.1
37986,11.174.28.10,YouTube,503.5
37987,11.174.28.10,Facebook,142.6
37988,11.174.28.10,X,150.0
37989,222.69.151.160,Twitch,94.5
37990,222.69.151.160,Instagram,299.5
37991,222.69.151.160,TikTok,216.7
37992,222.69.151.160,Snapchat,262.8
37993,222.69.151.160,YouTube,399.0
37994,222.69.151.160,Pinterest,65.3
37995,222.69.151.160,X,78.9
37996,242.166.75.214,LinkedIn,107.3
37997,242.166.75.214,Facebook,151.7
37998,242.166.75.214,Pinterest,136.4
37999,242.166.75.214,WhatsApp,332.2
38000,242.166.75.214,YouTube,697.3
38001,242.166.75.214,WeChat,76.9
38002,242.166.75.214,Instagram,210.8
38003,242.166.75.214,Facebook Messenger,173.7
38004,221.46.4.142,TikTok,411.0
38005,128.75.148.224,WhatsApp,370.6
38006,128.75.148.224,Instagram,180.8
38007,128.75.148.224,WeChat,134.6
38008,128.75.148.224,X,145.2
38009,128.75.148.224,QQ,39.8
38010,128.75.148.224,YouTube,538.7
38011,39.187.224.176,X,136.0
38012,39.187.224.176,WhatsApp,372.0
38013,39.187.224.176,TikTok,290.0
38014,39.187.224.176,Facebook,170.5
38015,39.187.224.176,WeChat,67.6
38016,39.187.224.176,Snapchat,206.6
38017,39.187.224.176,Instagram,250.7
38018,39.187.224.176,QQ,65.1
38019,126.90.31.223,Pinterest,107.7
38020,126.90.31.223,Twitch,92.9
38021,241.53.100.25,YouTube,320.9
38022,241.53.100.25,Snapchat,303.4
38023,239.166.96.204,LinkedIn,145.4
38024,90.114.131.156,Twitch,90.0
38025,90.114.131.156,TikTok,319.8
38026,58.192.179.54,TikTok,268.5
38027,58.192.179.54,LinkedIn,134.2
38028,58.192.179.54,Snapchat,207.6
38029,58.192.179.54,WeChat,66.4
38030,58.192.179.54,Instagram,219.2
38031,58.192.179.54,X,83.5
38032,91.118.160.106,YouTube,513.4
38033,91.118.160.106,Facebook Messenger,143.6
38034,91.118.160.106,Twitch,97.3
38035,91.118.160.106,Facebook,122.9
38036,91.118.160.106,WeChat,98.6
38037,91.118.160.106,LinkedIn,174.2
38038,107.23.85.156,Snapchat,226.1
38039,107.23.85.156,X,118.5
38040,107.23.85.156,Twitch,86.4
38041,107.23.85.156,YouTube,514.9
38042,196.84.19.247,Facebook Messenger,118.4
38043,196.84.19.247,WeChat,154.5
38044,196.84.19.247,Instagram,463.9
38045,196.84.19.247,X,201.5
38046,196.84.19.247,LinkedIn,160.0
38047,196.84.19.247,WhatsApp,265.5
38048,40.245.43.235,Facebook,215.0
38049,40.245.43.235,QQ,58.2
38050,150.102.206.51,Instagram,232.0
38051,150.102.206.51,Twitch,72.5
38052,150.102.206.51,LinkedIn,171.7
38053,150.102.206.51,Pinterest,75.9
38054,150.102.206.51,Snapchat,327.7
38055,150.102.206.51,WhatsApp,350.4
38056,17.141.67.203,X,155.7
38057,17.141.67.203,YouTube,549.5
38058,17.141.67.203,WeChat,132.6
38059,17.141.67.203,Snapchat,341.7
38060,211.142.103.194,WhatsApp,408.2
38061,211.142.103.194,LinkedIn,183.2
38062,211.142.103.194,Twitch,108.2
38063,211.142.103.194,WeChat,79.2
38064,105.65.195.10,X,65.8
38065,105.65.195.10,TikTok,329.0
38066,105.65.195.10,Instagram,246.7
38067,105.65.195.10,QQ,42.3
38068,158.4.74.133,Pinterest,75.3
38069,158.4.74.133,X,114.8
38070,158.4.74.133,Twitch,92.4
38071,158.4.74.133,YouTube,276.2
38072,158.4.74.133,LinkedIn,173.8
38073,158.4.74.133,Facebook Messenger,119.0
38074,217.207.118.94,QQ,42.8
38075,217.207.118.94,Instagram,424.1
38076,217.207.118.94,WhatsApp,290.7
38077,217.207.118.94,WeChat,70.2
38078,217.207.118.94,X,202.6
38079,217.207.118.94,Pinterest,120.2
38080,240.9.209.110,Facebook,132.5
38081,240.9.209.110,TikTok,293.4
38082,240.9.209.110,QQ,56.7
38083,240.9.209.110,Snapchat,253.3
38084,240.9.209.110,LinkedIn,139.3
38085,240.9.209.110,Twitch,97.9
38086,117.90.192.45,Pinterest,102.2
38087,117.90.192.45,Snapchat,226.1
38088,117.90.192.45,TikTok,353.0
38089,117.90.192.45,Facebook Messenger,116.3
38090,142.177.39.235,YouTube,508.8
38091,142.177.39.235,Pinterest,115.1
38092,142.177.39.235,WhatsApp,381.1
38093,142.177.39.235,Facebook Messenger,104.5
38094,142.177.39.235,Snapchat,72.0
38095,142.177.39.235,QQ,18.1
38096,142.177.39.235,LinkedIn,90.5
38097,142.177.39.235,WeChat,66.1
38098,111.241.159.76,WeChat,108.3
38099,111.241.159.76,Twitch,124.1
38100,111.241.159.76,Snapchat,201.2
38101,111.241.159.76,YouTube,397.0
38102,111.241.159.76,X,144.4
38103,111.241.159.76,QQ,53.1
38104,111.241.159.76,LinkedIn,168.3
38105,111.241.159.76,Instagram,266.6
38106,86.64.75.171,Facebook,84.8
38107,86.64.75.171,Twitch,93.4
38108,102.140.204.96,Facebook,167.9
38109,102.140.204.96,Instagram,204.7
38110,102.140.204.96,YouTube,309.4
38111,102.140.204.96,QQ,45.6
38112,102.140.204.96,X,150.6
38113,210.224.46.60,YouTube,739.7
38114,210.224.46.60,LinkedIn,161.7
38115,210.224.46.60,Snapchat,271.2
38116,210.224.46.60,QQ,50.6
38117,210.224.46.60,Facebook,147.3
38118,180.168.108.57,WhatsApp,227.6
38119,54.246.41.172,Twitch,147.6
38120,54.246.41.172,YouTube,532.3
38121,54.246.41.172,LinkedIn,196.4
38122,54.246.41.172,Facebook Messenger,91.2
38123,106.207.105.28,X,236.8
38124,106.207.105.28,Facebook Messenger,129.9
38125,106.207.105.28,Snapchat,191.4
38126,171.227.75.96,Pinterest,72.7
38127,171.227.75.96,Instagram,328.8
38128,171.227.75.96,LinkedIn,144.4
38129,171.227.75.96,Snapchat,207.4
38130,171.227.75.96,Facebook Messenger,123.7
38131,171.227.75.96,WeChat,92.3
38132,25.117.118.164,Snapchat,251.6
38133,25.117.118.164,Pinterest,88.8
38134,25.117.118.164,Facebook Messenger,156.8
38135,25.117.118.164,Instagram,118.4
38136,25.117.118.164,QQ,42.2
38137,25.117.118.164,WhatsApp,265.0
38138,25.117.118.164,Twitch,112.3
38139,205.254.152.121,WhatsApp,297.9
38140,205.254.152.121,Instagram,257.0
38141,167.250.119.156,Facebook Messenger,199.1
38142,167.250.119.156,WhatsApp,280.9
38143,238.236.234.158,LinkedIn,126.3
38144,238.236.234.158,WeChat,149.6
38145,238.236.234.158,QQ,58.6
38146,238.236.234.158,Instagram,413.3
38147,176.157.162.39,LinkedIn,165.7
38148,176.157.162.39,WeChat,93.6
38149,176.157.162.39,Twitch,115.1
38150,37.166.223.240,Twitch,136.1
38151,37.166.223.240,WeChat,46.0
38152,37.166.223.240,Pinterest,119.1
38153,197.127.20.121,WhatsApp,192.5
38154,197.127.20.121,Pinterest,87.4
38155,144.94.6.162,Facebook,105.8
38156,144.94.6.162,WhatsApp,336.2
38157,144.94.6.162,QQ,41.4
38158,144.94.6.162,X,168.3
38159,144.94.6.162,TikTok,338.3
38160,144.94.6.162,Twitch,72.2
38161,144.94.6.162,Pinterest,58.8
38162,144.94.6.162,YouTube,286.6
38163,64.207.198.96,QQ,63.5
38164,64.207.198.96,Instagram,252.0
38165,64.207.198.96,X,182.7
38166,64.207.198.96,YouTube,418.9
38167,20.167.184.84,WeChat,107.8
38168,20.167.184.84,Facebook,144.5
38169,20.167.184.84,QQ,62.0
38170,20.167.184.84,Twitch,93.4
38171,20.167.184.84,Facebook Messenger,93.3
38172,20.167.184.84,LinkedIn,170.3
38173,20.167.184.84,YouTube,447.1
38174,20.167.184.84,TikTok,304.4
38175,83.128.61.238,QQ,67.4
38176,83.128.61.238,LinkedIn,173.5
38177,83.128.61.238,WhatsApp,287.7
38178,83.128.61.238,Twitch,131.8
38179,83.128.61.238,WeChat,85.1
38180,83.128.61.238,X,157.0
38181,83.128.61.238,YouTube,423.1
38182,83.128.61.238,Instagram,338.7
38183,105.231.219.250,WeChat,83.6
38184,105.231.219.250,QQ,43.3
38185,105.231.219.250,YouTube,372.0
38186,105.231.219.250,TikTok,277.6
38187,105.231.219.250,Instagram,287.2
38188,105.231.219.250,Facebook Messenger,163.1
38189,137.24.83.236,Twitch,89.8
38190,137.24.83.236,WhatsApp,129.0
38191,137.24.83.236,YouTube,573.3
38192,137.24.83.236,X,137.4
38193,137.24.83.236,Instagram,260.6
38194,137.24.83.236,QQ,65.8
38195,82.31.39.246,WeChat,89.6
38196,82.31.39.246,X,209.5
38197,206.26.197.86,TikTok,266.3
38198,206.26.197.86,WhatsApp,212.0
38199,206.26.197.86,Pinterest,87.6
38200,206.26.197.86,WeChat,131.6
38201,206.26.197.86,QQ,40.3
38202,206.26.197.86,Twitch,145.9
38203,206.26.197.86,Snapchat,210.7
38204,23.162.153.178,Facebook Messenger,94.1
